,SDSW1    Curncy,SDSW10   Curncy,SDSW12   Curncy,SDSW15   Curncy,SDSW1F   Curncy,SDSW2    Curncy,SDSW20   Curncy,SDSW3    Curncy,SDSW30   Curncy,SDSW4    Curncy,SDSW5    Curncy,SDSW7    Curncy,SORF1D   Index,SORF1M   Index,SORF3M   Index,SORF6M   Index
2012-02-09,0.405,1.92,2.2,2.503,0.4275,0.48,2.835,0.655,3.18,0.863,1.085,1.5,0.05975,0.24313,0.38344,0.45972
2012-02-10,0.448,1.9100000000000001,2.2,2.455,0.47,0.513,2.833,0.66,3.16,0.86,1.078,1.488,0.06772,0.23805,0.39767,0.48619
2012-02-13,0.455,1.9449999999999998,2.24,2.5300000000000002,0.4775,0.52,2.85,0.69,3.195,0.895,1.103,1.525,0.14487,0.26484,0.40993,0.51209
2012-02-14,0.48,1.935,2.24,2.52,0.5025,0.54,2.85,0.698,3.185,0.905,1.11,1.5150000000000001,0.20256,0.27344,0.43463,0.52642
2012-02-15,0.45,1.9300000000000002,2.255,2.52,0.4725,0.513,2.86,0.678,3.18,0.88,1.093,1.51,0.00178,0.25421,0.41415,0.49739
2012-02-16,0.468,1.925,2.235,2.515,0.485,0.528,2.855,0.685,3.175,0.88,1.088,1.5030000000000001,0.03064,0.26454,0.42473,0.52386
2012-02-17,0.455,1.9300000000000002,2.2375,2.5275,0.4775,0.515,2.855,0.675,3.14,0.8825,1.085,1.505,0.10858,0.23668,0.41541,0.51039
2012-02-20,0.45,1.935,2.195,2.485,0.465,0.51,2.86,0.668,3.15,0.87,1.078,1.498,,0.23004,0.39266,0.48281
2012-02-21,0.453,1.955,2.22,2.5338000000000003,0.4825,0.52,2.875,0.685,3.16,0.89,1.105,1.525,-0.00108,0.23466,0.40512,0.50202
2012-02-22,0.473,1.9849999999999999,2.265,2.565,0.5,0.545,2.925,0.71,3.15,0.918,1.1400000000000001,1.56,0.05635,0.24235,0.41318,0.52289
2012-02-23,0.49,2.015,2.29,2.591,0.515,0.55,2.92,0.718,3.17,0.933,1.163,1.58,0.02599,0.22705,0.40004,0.5156
2012-02-24,0.498,2.008,2.295,2.575,0.5125,0.553,2.9050000000000002,0.715,3.1675,0.925,1.15,1.5779999999999998,0.05579,0.23129,0.41313,0.53605
2012-02-27,0.533,1.9929999999999999,2.268,2.568,0.555,0.588,2.89,0.74,3.243,0.948,1.158,1.565,0.08469,0.25032,0.43462,0.55932
2012-02-28,0.513,1.98,2.268,2.57,0.525,0.563,2.885,0.718,3.18,0.918,1.133,1.548,0.0567,0.25032,0.43518,0.55584
2012-02-29,0.505,1.9649999999999999,2.25,2.5425,0.505,0.5463,2.8449999999999998,0.705,3.115,0.9,1.1175,1.5375,0.1147,0.23143,0.429,0.53634
2012-03-01,0.51,1.98,2.25,2.545,0.505,0.555,2.875,0.705,3.18,0.915,1.1280000000000001,1.5350000000000001,0.11479,0.24392,0.42093,0.56132
2012-03-02,0.533,2.005,2.2800000000000002,2.561,0.55,0.58,2.895,0.725,3.205,0.93,1.145,1.5699999999999998,0.15372,0.25116,0.41548,0.56725
2012-03-05,0.559,1.9615,2.23,2.5,0.58,0.593,2.86,0.733,3.0,0.9138,1.13,1.5350000000000001,0.14414,0.26609,0.44089,0.60282
2012-03-06,0.545,1.963,2.23,2.52,0.555,0.58,2.87,0.72,3.043,0.913,1.115,1.528,0.11529,0.26571,0.44172,0.59516
2012-03-07,0.555,1.97,2.225,2.5300000000000002,0.565,0.585,2.875,0.718,3.015,0.92,1.133,1.5350000000000001,0.14437,0.26439,0.44855,0.6136
2012-03-08,0.543,1.9929999999999999,2.25,2.545,0.5625,0.58,2.89,0.72,3.06,0.928,1.145,1.558,0.14437,0.26524,0.42911,0.59984
2012-03-09,0.538,1.995,2.25,2.551,0.545,0.575,2.895,0.713,3.075,0.92,1.145,1.5550000000000002,0.12504,0.26163,0.43479,0.58319
2012-03-12,0.543,1.998,2.25,2.545,0.55,0.575,2.9050000000000002,0.71,3.078,0.908,1.143,1.553,0.11551,0.25536,0.42966,0.59109
2012-03-13,0.543,2.048,2.3,2.6,0.555,0.588,2.925,0.735,3.128,0.953,1.188,1.6,0.116,0.25855,0.41673,0.57586
2012-03-14,0.58,2.18,2.413,2.705,0.6125,0.675,3.045,0.81,3.16,1.048,1.29,1.7229999999999999,0.20268,0.2598,0.41479,0.6079
2012-03-15,0.58,2.268,2.49,2.808,0.63,0.69,3.105,0.86,3.348,1.1,1.355,1.795,0.23223,0.26533,0.41461,0.59694
2012-03-16,0.59,2.25,2.49,2.79,0.63,0.693,3.105,0.86,3.33,1.1,1.35,1.79,0.2243,0.27298,0.42169,0.60419
2012-03-19,0.575,2.2,2.435,2.73,0.6175,0.675,3.053,0.85,3.23,1.06,1.305,1.74,0.17716,0.28259,0.4257,0.59674
2012-03-20,0.623,2.23,2.44,2.745,0.6525,0.713,3.06,0.875,3.31,1.103,1.345,1.77,0.14944,0.29898,0.43806,0.61982
2012-03-21,0.63,2.255,2.461,2.77,0.66,0.72,3.08,0.878,3.335,1.125,1.37,1.79,0.14944,0.29674,0.44268,0.63338
2012-03-22,0.62,2.175,2.38,2.665,0.65,0.695,3.01,0.855,3.14,1.083,1.32,1.7349999999999999,0.15113,0.28637,0.44809,0.63232
2012-03-23,0.625,2.193,2.3849,2.665,0.6525,0.7,2.98,0.855,3.143,1.085,1.328,1.745,0.14194,0.28734,0.4427,0.63374
2012-03-26,0.62,2.17,2.349,2.645,0.6525,0.695,2.96,0.855,3.12,1.08,1.315,1.725,0.12358,0.2938,0.44749,0.63588
2012-03-27,0.56,2.15,2.3265000000000002,2.62,0.6525,0.64,2.943,0.855,3.1,1.04,1.28,1.7,0.12354,0.28595,0.43199,0.62778
2012-03-28,0.535,2.125,2.3061,2.593,0.6525,0.61,2.915,0.855,3.075,1.005,1.245,1.67,0.15253,0.2563,0.38471,0.59005
2012-03-29,0.508,2.105,2.293,2.578,0.6525,0.585,2.898,0.753,3.055,0.985,1.23,1.655,-0.02177,0.22605,0.36077,0.54446
2012-03-30,0.54,2.135,2.315,2.613,0.6525,0.608,2.93,0.779,3.135,1.015,1.2530000000000001,1.678,0.12735,0.22688,0.35627,0.527
2012-04-02,0.535,2.188,2.365,2.658,0.6525,0.6,2.9699999999999998,0.7875,3.188,1.028,1.28,1.72,-0.01859,0.24516,0.37353,0.54628
2012-04-03,0.52,2.205,2.39,2.68,0.6525,0.595,2.995,0.78,3.205,1.033,1.29,1.73,-0.05058,0.21501,0.35177,0.53254
2012-04-04,0.545,2.218,2.4,2.7,0.6525,0.615,3.01,0.795,3.218,1.043,1.303,1.75,-0.07845,0.2176,0.36348,0.55462
2012-04-05,0.5475,2.173,2.3758,2.68,0.5669,0.598,3.0,0.7775,3.185,1.028,1.285,1.725,0.04515,0.23119,0.36046,0.54236
2012-04-06,0.53,2.173,2.373,2.68,,0.598,3.0204,0.7898,3.173,1.028,1.285,1.725,,,,
2012-04-09,0.505,2.085,2.2800000000000002,2.585,0.5394,0.5705,2.885,0.7233,3.125,0.953,1.19,1.625,-0.01976,0.23122,0.35845,0.52529
2012-04-10,0.495,2.095,2.29,2.5949999999999998,0.5281,0.56,2.9,0.719,3.11,0.95,1.188,1.62,0.03681,0.22345,0.35188,0.50009
2012-04-11,0.495,2.113,2.3,2.62,0.523,0.555,2.93,0.719,3.123,0.948,1.19,1.633,0.03833,0.22765,0.34733,0.49039
2012-04-12,0.463,2.123,2.33,2.645,0.5056,0.543,2.965,0.713,3.15,0.958,1.203,1.65,0.15411,0.20559,0.31931,0.44506
2012-04-13,0.485,2.1175,2.3338,2.6550000000000002,0.51,0.555,2.96,0.715,3.15,0.94,1.185,1.635,0.06579,0.22181,0.3417,0.46889
2012-04-16,0.503,2.1,2.31,2.651,0.5275,0.555,2.94,0.7,3.11,0.923,1.175,1.615,0.06895,0.23599,0.36485,0.51632
2012-04-17,0.4725,2.105,2.315,2.635,0.5213,0.55,2.95,0.7004,3.115,0.925,1.178,1.62,0.09877,0.23563,0.37054,0.51023
2012-04-18,0.488,2.108,2.33,2.65,0.5194,0.55,2.96,0.6985,3.118,0.92,1.17,1.62,0.00852,0.21856,0.36057,0.50266
2012-04-19,0.47,2.1,2.32,2.638,0.5094,0.54,2.965,0.6965,3.11,0.913,1.165,1.613,0.03924,0.21885,0.35918,0.50759
2012-04-20,0.475,2.085,2.295,2.633,0.4969,0.525,2.94,0.6793,3.095,0.888,1.1400000000000001,1.595,0.0369,0.21752,0.35132,0.48378
2012-04-23,0.465,2.025,2.25,2.565,0.4919,0.51,2.9,0.6505,3.078,0.8601,1.1,1.5392000000000001,0.09593,0.20905,0.34554,0.49061
2012-04-24,0.465,2.03,2.255,2.555,0.465,0.4925,2.8875,0.645,3.05,0.8548,1.1025,1.5426,0.06504,0.20122,0.32788,0.46708
2012-04-25,0.4525,2.065,2.293,2.6029999999999998,0.4719,0.503,2.923,0.6502,3.07,0.865,1.11,1.5699999999999998,0.12398,0.21179,0.35387,0.48431
2012-04-26,0.44,2.05,2.32,2.6,0.465,0.4875,2.925,0.64,3.11,0.865,1.1025,1.56,0.09475,0.20925,0.339,0.47645
2012-04-27,0.453,2.04,2.285,2.605,0.4756,0.5,2.93,0.6444,3.1,0.8494,1.085,1.5352999999999999,0.12299,0.20457,0.34397,0.49054
2012-04-30,0.438,2.035,2.283,2.6025,0.4638,0.49,2.92,0.6342,3.125,0.843,1.083,1.528,0.2547,0.22784,0.35349,0.48975
2012-05-01,0.438,2.0382,2.283,2.6,0.47,0.4905,2.9215,0.6355,3.13,0.8451,1.0835,1.5326,,,,
2012-05-02,0.46,2.025,2.2800000000000002,2.578,0.493,0.515,2.91,0.659,3.11,0.8547,1.085,1.528,0.26957,0.23856,0.37168,0.50352
2012-05-03,0.5,2.03,2.285,2.6,0.5213,0.54,2.92,0.6823,3.115,0.8764,1.1,1.5430000000000001,0.38671,0.24525,0.38843,0.53129
2012-05-04,0.513,2.033,2.2824999999999998,2.6075,0.5306,0.55,2.925,0.6914,3.125,0.8911,1.12,1.5550000000000002,0.29913,0.2522,0.40257,0.55774
2012-05-07,0.52,1.998,2.2625,2.565,0.5381,0.55,2.885,0.6698,3.058,0.8512,1.075,1.505,0.2132,0.25144,0.39649,0.57276
2012-05-08,0.52,1.9849999999999999,2.255,2.54,0.5338,0.55,2.875,0.67,3.055,0.8561,1.073,1.5,0.03712,0.23765,0.38466,0.55301
2012-05-09,0.52,1.975,2.233,2.56,0.5338,0.553,2.86,0.6698,3.045,0.8556,1.075,1.495,0.09587,0.23463,0.38464,0.56043
2012-05-10,0.528,1.9929999999999999,2.253,2.5629999999999997,0.5419,0.555,2.89,0.6726,3.05,0.8657,1.09,1.5150000000000001,0.1243,0.22358,0.37744,0.55038
2012-05-11,0.5625,1.988,2.255,2.555,0.5538,0.558,2.885,0.6792,3.058,0.8743,1.09,1.508,0.15348,0.22642,0.38584,0.56419
2012-05-14,0.57,1.9449999999999998,2.215,2.515,0.5781,0.588,2.86,0.6963,2.995,0.8791,1.085,1.4849999999999999,0.12532,0.23186,0.40118,0.58024
2012-05-15,0.5575,1.96,2.235,2.5300000000000002,0.5525,0.565,2.865,0.6854,3.03,0.8805,1.1,1.5,0.03782,0.23561,0.39519,0.57621
2012-05-16,0.5455,1.925,2.205,2.5,0.5706,0.575,2.84,0.6909,3.015,0.8795,1.09,1.475,0.09578,0.22832,0.39254,0.55314
2012-05-17,0.568,1.9449999999999998,2.225,2.518,0.5781,0.59,2.86,0.7004,3.065,0.8929,1.11,1.5030000000000001,0.09777,0.22903,0.39486,0.57774
2012-05-18,0.57,1.9100000000000001,2.195,2.5,0.585,0.595,2.8449999999999998,0.7103,3.03,0.8917,1.1,1.478,0.16687,0.24394,0.42198,0.5951
2012-05-21,0.563,1.938,2.228,2.535,0.575,0.59,2.88,0.7115,3.058,0.9058,1.1179999999999999,1.495,0.07287,0.22656,0.41078,0.58102
2012-05-22,0.56,1.96,2.238,2.555,0.5719,0.588,2.898,0.713,3.08,0.9125,1.125,1.51,0.13032,0.2249,0.41153,0.57836
2012-05-23,0.5875,1.95,2.238,2.55,0.58,0.595,2.895,0.7161,3.07,0.9066,1.12,1.505,0.01416,0.22713,0.4133,0.58291
2012-05-24,0.565,1.955,2.235,2.54,0.5775,0.603,2.9,0.7153,3.075,0.9013,1.11,1.505,0.12853,0.22342,0.40463,0.58705
2012-05-25,0.575,1.9529999999999998,2.245,2.5732,0.5921,0.6,2.91,0.7128,3.073,0.8989,1.115,1.505,0.13578,0.22536,0.41206,0.5918
2012-05-28,0.573,1.955,2.2625,2.5625,0.5828,0.593,2.92,0.7101,3.075,0.9012,1.12,1.51,,0.22266,0.41931,0.59102
2012-05-29,0.57,1.958,2.27,2.58,0.585,0.598,2.945,0.7152,3.175,0.9085,1.1179999999999999,1.5150000000000001,0.12796,0.22483,0.41071,0.59172
2012-05-30,0.57,1.9300000000000002,2.225,2.5300000000000002,0.5819,0.59,2.92,0.7049,3.14,0.8973,1.105,1.495,0.09935,0.2235,0.41056,0.58894
2012-05-31,0.505,1.87,2.15,2.4925,0.5225,0.535,2.87,0.645,2.99,0.8352,1.04,1.42,0.07142,0.21909,0.38887,0.5602
2012-06-01,0.3275,1.688,1.963,2.415,0.315,0.32,2.7,0.385,2.848,0.62,0.835,1.2650000000000001,0.0814,0.15475,0.30656,0.45255
2012-06-04,0.305,1.7149999999999999,2.005,2.385,0.3163,0.33,2.76,0.46,2.93,0.6493,0.855,1.255,0.07189,0.05695,0.21865,0.23923
2012-06-05,0.3175,1.75,2.025,2.355,0.3428,0.36,2.75,0.4905,2.92,0.6704,0.865,1.28,0.32605,0.16209,0.3242,0.42793
2012-06-06,0.41,1.818,2.0905,2.3805,0.4228,0.443,2.8,0.5496,3.0,0.7467,0.96,1.3599999999999999,0.29814,0.22436,0.35211,0.45814
2012-06-07,0.4075,1.818,2.0909,2.41,0.4406,0.465,2.815,0.5613,3.015,0.7495,0.978,1.3679999999999999,0.24283,0.23715,0.34828,0.46475
2012-06-08,0.433,1.77,2.04,2.3449999999999998,0.4356,0.45,2.765,0.5537,2.94,0.7348,0.93,1.32,0.18547,0.25712,0.361,0.4818
2012-06-11,0.46,1.8,2.0225,2.32,0.44,0.455,2.735,0.5653,3.09,0.746,0.95,1.34,0.15952,0.27186,0.38251,0.50921
2012-06-12,0.425,1.7650000000000001,2.0112,2.33,0.4385,0.45,2.675,0.5493,2.835,0.7307,0.938,1.32,0.13146,0.24663,0.35553,0.49731
2012-06-13,0.42,1.79,2.01,2.325,0.4331,0.44,2.685,0.5494,2.825,0.7408,0.95,1.338,0.18835,0.25491,0.37016,0.50439
2012-06-14,0.42,1.788,2.0025,2.333,0.4375,0.455,2.685,0.5545,2.83,0.7388,0.95,1.333,0.15846,0.24326,0.35817,0.46623
2012-06-15,0.42,1.8050000000000002,2.01,2.325,0.4303,0.455,2.695,0.5542,2.84,0.75,0.96,1.34,0.19657,0.24665,0.33584,0.41588
2012-06-18,0.443,1.8199999999999998,2.02,2.33,0.4578,0.475,2.715,0.5793,2.84,0.7649,0.97,1.355,0.3023,0.25855,0.36915,0.45541
2012-06-19,0.465,1.87,2.09,2.4,0.47,0.5,2.75,0.5994,2.9,0.7857,1.0,1.393,0.36165,0.27676,0.39467,0.50064
2012-06-20,0.485,1.8900000000000001,2.125,2.433,0.5019,0.518,2.81,0.625,3.0,0.8149,1.028,1.425,0.39227,0.30191,0.41352,0.5163
2012-06-21,0.47,1.925,2.12,2.46,0.4925,0.515,2.8449999999999998,0.64,3.025,0.835,1.058,1.453,0.33438,0.26816,0.41371,0.5039
2012-06-22,0.46,1.888,2.12,2.418,0.4756,0.5,2.79,0.62,2.99,0.8057,1.02,1.415,0.16222,0.258,0.37775,0.49828
2012-06-25,0.475,1.87,2.095,2.41,0.485,0.5,2.7800000000000002,0.623,2.9699999999999998,0.8107,1.02,1.41,0.10525,0.26747,0.39492,0.51609
2012-06-26,0.515,1.875,2.115,2.4125,0.5194,0.523,2.7800000000000002,0.646,2.96,0.8198,1.023,1.425,0.02053,0.26537,0.39851,0.55218
2012-06-27,0.52,1.87,2.11,2.4125,0.525,0.535,2.7800000000000002,0.6513,3.03,0.822,1.023,1.42,0.02049,0.27167,0.39935,0.5617
2012-06-28,0.498,1.855,2.09,2.38,0.5081,0.518,2.76,0.6253,3.005,0.799,1.005,1.3980000000000001,0.1917,0.25596,0.36936,0.53602
2012-06-29,0.5,1.865,2.11,2.398,0.5094,0.52,2.79,0.6305,3.0,0.8067,1.01,1.415,0.2492,0.2869,0.38486,0.53754
2012-07-02,0.495,1.8780000000000001,2.118,2.44,0.5119,0.528,2.79,0.6294,2.98,0.8049,1.018,1.42,0.07793,0.26787,0.38193,0.54501
2012-07-03,0.5005,1.85,2.083,2.385,0.49,0.498,2.765,0.605,2.975,0.7823,0.985,1.388,0.15257,0.2591,0.37592,0.53655
2012-07-04,0.48,1.83,2.06,2.37,0.4775,0.503,2.7199999999999998,0.5947,2.985,0.7653,0.968,1.3679999999999999,,0.24639,0.36529,0.51831
2012-07-05,0.47,1.7650000000000001,1.9912999999999998,2.29,0.4806,0.488,2.65,0.587,2.85,0.7402,0.925,1.328,0.08089,0.24842,0.37234,0.52251
2012-07-06,0.48,1.7730000000000001,1.9929999999999999,2.295,0.4919,0.505,2.6550000000000002,0.6043,2.8449999999999998,0.749,0.935,1.323,0.15027,0.25759,0.3771,0.53118
2012-07-09,0.5275,1.74,1.9575,2.255,0.5156,0.52,2.62,0.6161,2.81,0.751,0.92,1.293,0.14148,0.27364,0.39638,0.55967
2012-07-10,0.51,1.728,1.9529999999999998,2.25,0.5156,0.52,2.61,0.615,2.82,0.7514,0.925,1.293,0.19964,0.26998,0.41204,0.57488
2012-07-11,0.495,1.7,1.9300000000000002,2.22,0.5038,0.51,2.578,0.605,2.77,0.735,0.9,1.268,0.11473,0.2635,0.40808,0.56837
2012-07-12,0.473,1.63,1.845,2.133,0.475,0.48,2.48,0.57,2.67,0.703,0.86,1.213,0.11472,0.25905,0.3908,0.55907
2012-07-13,0.44,1.5899999999999999,1.8075,2.075,0.44,0.433,2.42,0.525,2.625,0.65,0.813,1.18,0.19939,0.25347,0.35698,0.51408
2012-07-16,0.435,1.63,1.8375,2.132,0.435,0.435,2.455,0.528,2.68,0.665,0.833,1.205,0.16898,0.25347,0.34083,0.48446
2012-07-17,0.41,1.615,1.83,2.118,0.41,0.415,2.49,0.508,2.66,0.6488,0.818,1.185,0.11114,0.24471,0.32317,0.47273
2012-07-18,0.418,1.608,1.8279999999999998,2.06,0.425,0.423,2.43,0.512,2.64,0.648,0.803,1.18,0.22696,0.24532,0.34041,0.48243
2012-07-19,0.418,1.613,1.8050000000000002,2.07,0.4206,0.42,2.46,0.508,2.64,0.645,0.805,1.168,0.34336,0.24579,0.32407,0.45916
2012-07-20,0.435,1.593,1.81,2.058,0.4363,0.44,2.448,0.5288,2.63,0.65,0.788,1.15,0.25629,0.25517,0.32969,0.46467
2012-07-23,0.43,1.51,1.74,1.9929999999999999,0.43,0.43,2.39,0.518,2.56,0.633,0.76,1.108,0.28304,0.25517,0.34979,0.48106
2012-07-24,0.448,1.558,1.76,2.015,0.4513,0.45,2.418,0.54,2.575,0.655,0.783,1.13,0.22438,0.25685,0.35901,0.50611
2012-07-25,0.453,1.573,1.763,2.04,0.455,0.458,2.42,0.547,2.565,0.67,0.81,1.155,0.19284,0.25517,0.34888,0.49593
2012-07-26,0.46,1.5699999999999998,1.7850000000000001,2.025,0.4625,0.47,2.4275,0.5675,2.61,0.68,0.81,1.165,0.19299,0.24402,0.3567,0.5098
2012-07-27,0.47,1.625,1.825,2.098,0.4781,0.48,2.49,0.585,2.66,0.713,0.838,1.2,0.232,0.25266,0.36078,0.51423
2012-07-30,0.493,1.7029999999999998,1.908,2.185,0.4965,0.51,2.583,0.615,2.8,0.75,0.888,1.255,0.31015,0.26123,0.3771,0.51551
2012-07-31,0.485,1.6800000000000002,1.875,2.135,0.4938,0.495,2.525,0.593,2.71,0.733,0.87,1.233,0.36575,0.26685,0.37777,0.53077
2012-08-01,0.465,1.645,1.8675000000000002,2.135,0.465,0.48,2.525,0.57,2.7199999999999998,0.705,0.855,1.215,0.24843,0.26728,0.34958,0.50089
2012-08-02,0.4555,1.7029999999999998,1.8900000000000001,2.165,0.4781,0.485,2.5629999999999997,0.58,2.825,0.725,0.883,1.255,0.15969,0.25173,0.34532,0.50737
2012-08-03,0.455,1.693,1.8980000000000001,2.16,0.4838,0.49,2.56,0.585,2.76,0.73,0.89,1.25,0.1207,0.24318,0.34386,0.51771
2012-08-06,0.5055,1.713,1.8900000000000001,2.18,0.4875,0.495,2.578,0.585,2.76,0.725,0.885,1.25,0.07048,0.25051,0.35823,0.53533
2012-08-07,0.4875,1.685,1.8900000000000001,2.19,0.5081,0.513,2.573,0.603,2.76,0.733,0.878,1.285,0.21741,0.24406,0.38524,0.5528
2012-08-08,0.515,1.69,1.895,2.18,0.5206,0.523,2.583,0.603,2.825,0.72,0.87,1.225,0.27573,0.27405,0.40481,0.56605
2012-08-09,0.515,1.69,1.895,2.18,,0.523,2.583,0.603,2.7800000000000002,0.72,0.87,1.225,,,,
2012-08-10,0.5025,1.6600000000000001,1.865,2.155,0.4906,0.493,2.555,0.577,2.8075,0.7,0.855,1.203,0.28477,0.26089,0.39329,0.55057
2012-08-13,0.483,1.658,1.863,2.153,0.495,0.5,2.55,0.583,2.718,0.705,0.85,1.198,0.21469,0.24671,0.38143,0.53132
2012-08-14,0.535,1.72,1.905,2.19,0.5363,0.54,2.593,0.625,2.79,0.755,0.903,1.26,0.2434,0.26243,0.39996,0.5798
2012-08-15,0.528,1.755,1.955,2.261,0.5356,0.535,2.673,0.633,2.8449999999999998,0.78,0.935,1.293,0.21452,0.25247,0.39488,0.56806
2012-08-16,0.525,1.8050000000000002,1.9929999999999999,2.3,0.528,0.535,2.71,0.643,2.895,0.79,0.97,1.34,0.27268,0.26145,0.4061,0.57641
2012-08-17,0.51,1.7930000000000001,1.99,2.285,0.5219,0.53,2.698,0.628,2.883,0.78,0.96,1.328,0.12546,0.24775,0.37582,0.53824
2012-08-20,0.51,1.7930000000000001,1.988,2.285,,0.53,2.698,0.628,2.883,0.78,0.96,1.328,,,,
2012-08-21,0.498,1.8,1.995,2.295,0.505,0.513,2.7,0.615,2.89,0.77,0.953,1.328,0.15758,0.25414,0.39045,0.54566
2012-08-22,0.49,1.768,1.9649999999999999,2.2800000000000002,0.4969,0.503,2.678,0.603,2.858,0.75,0.93,1.298,0.15758,0.25444,0.38357,0.53523
2012-08-23,0.48,1.7349999999999999,1.94,2.24,0.4894,0.485,2.643,0.585,2.825,0.728,0.898,1.26,0.21621,0.26309,0.38116,0.53761
2012-08-24,0.4875,1.73,1.913,2.2075,0.4894,0.493,2.638,0.575,2.79,0.7125,0.873,1.245,0.20589,0.26819,0.40052,0.56158
2012-08-27,0.503,1.73,1.913,2.205,0.5081,0.51,2.64,0.594,2.82,0.723,0.883,1.248,0.15739,0.27377,0.4053,0.57419
2012-08-28,0.493,1.73,1.8980000000000001,2.208,0.5025,0.505,2.62,0.58,2.798,0.71,0.873,1.233,0.18472,0.2822,0.40527,0.5698
2012-08-29,0.515,1.73,1.903,2.205,0.5216,0.528,2.615,0.603,2.8,0.7225,0.888,1.24,0.15563,0.26976,0.40328,0.57795
2012-08-30,0.555,1.73,1.9300000000000002,2.208,0.5613,0.57,2.61,0.6438,2.838,0.77,0.933,1.285,0.18304,0.27139,0.41109,0.5877
2012-08-31,0.535,1.73,1.905,2.193,0.5381,0.543,2.598,0.61,2.795,0.748,0.903,1.25,0.24864,0.28093,0.41394,0.61175
2012-09-03,0.54,1.73,1.875,2.175,0.5375,0.535,2.56,0.605,2.76,0.72,0.87,1.22,,0.27101,0.40946,0.59499
2012-09-04,0.5375,1.6945999999999999,1.915,2.198,0.5363,0.535,2.61,0.613,2.79,0.745,0.903,1.255,0.26936,0.27719,0.40453,0.59847
2012-09-05,0.543,1.705,1.9100000000000001,2.18,0.54,0.54,2.59,0.613,2.795,0.733,0.898,1.25,0.15226,0.2756,0.40914,0.62288
2012-09-06,0.558,1.7058,1.9300000000000002,2.223,0.5613,0.558,2.62,0.633,2.82,0.758,0.92,1.2730000000000001,0.2109,0.27606,0.41277,0.62074
2012-09-07,0.56,1.788,1.9849999999999999,2.25,0.5647,0.57,2.63,0.655,2.878,0.788,0.958,1.32,0.16238,0.2693,0.40318,0.61263
2012-09-10,0.55,1.77,1.97,2.2496,0.5556,0.56,2.6029999999999998,0.638,2.765,0.76,0.92,1.285,0.21156,0.26457,0.39886,0.61991
2012-09-11,0.588,1.803,1.995,2.245,0.5931,0.598,2.605,0.665,2.75,0.783,0.945,1.318,0.21139,0.28044,0.41595,0.6515
2012-09-12,0.5425,1.835,2.045,2.29,0.5688,0.57,2.635,0.655,2.7800000000000002,0.783,0.955,1.34,0.2415,0.25616,0.38897,0.6215
2012-09-13,0.54,1.81,2.025,2.25,0.5518,0.555,2.58,0.63,2.765,0.763,0.938,1.32,0.18197,0.26588,0.38447,0.62331
2012-09-14,0.55,1.96,2.2,2.4050000000000002,0.5675,0.575,2.755,0.665,2.98,0.845,1.043,1.455,0.1622,0.25187,0.3606,0.5894
2012-09-17,0.568,1.9649999999999999,2.195,2.425,0.5781,0.587,2.735,0.67,2.975,0.815,1.002,1.437,0.18263,0.25715,0.38322,0.62069
2012-09-18,0.5615,1.915,2.153,2.385,0.575,0.58,2.683,0.663,2.88,0.81,0.985,1.41,0.18241,0.25566,0.38474,0.63395
2012-09-19,0.568,1.925,2.155,2.383,0.5769,0.58,2.698,0.665,2.895,0.8,0.993,1.41,0.15208,0.2587,0.38037,0.63493
2012-09-20,0.55,1.8599999999999999,2.085,2.328,0.5575,0.5625,2.6363,0.638,2.84,0.768,0.96,1.355,0.12228,0.23796,0.36861,0.60862
2012-09-21,0.518,1.885,2.12,2.3449999999999998,0.5269,0.535,2.648,0.615,2.84,0.753,0.948,1.3599999999999999,0.08248,0.24037,0.35523,0.58987
2012-09-24,0.525,1.8279999999999998,2.058,2.315,0.5288,0.535,2.615,0.6025,2.815,0.74,0.92,1.32,0.21158,0.22604,0.34514,0.58967
2012-09-25,0.548,1.83,2.075,2.31,0.5537,0.55,2.61,0.6175,2.815,0.74,0.92,1.325,0.27286,0.27085,0.37356,0.62537
2012-09-26,0.565,1.8199999999999998,2.045,2.305,0.5731,0.58,2.593,0.64,2.795,0.763,0.938,1.32,0.4506,0.2729,0.37777,0.6295
2012-09-27,0.585,1.835,2.059,2.315,0.5963,0.595,2.63,0.6765,2.785,0.793,0.9725,1.35,3.03341,0.50018,0.42414,0.68315
2012-09-28,0.58,1.843,2.0755,2.333,0.5906,0.598,2.633,0.67,2.83,0.803,0.96,1.353,0.59068,0.27238,0.375,0.61333
2012-10-01,0.5355,1.85,2.073,2.33,0.5669,0.577,2.6363,0.6675,2.825,0.79,0.97,1.3599999999999999,0.30198,0.27373,0.37773,0.61875
2012-10-02,0.545,1.835,2.068,2.3363,0.5544,0.565,2.625,0.648,2.815,0.775,0.96,1.343,0.15039,0.24418,0.35084,0.57386
2012-10-03,0.538,1.83,2.06,2.315,0.5481,0.555,2.62,0.64,2.825,0.765,0.935,1.33,0.03195,0.22116,0.34577,0.56646
2012-10-04,0.5425,1.835,2.065,2.325,0.5425,0.5575,2.625,0.65,2.82,0.7675,0.9425,1.33,0.09108,0.22882,0.34432,0.56285
2012-10-05,0.555,1.845,2.105,2.365,0.56,0.56,2.64,0.65,2.86,0.775,0.94,1.355,0.12064,0.23096,0.35333,0.5702
