Date,FIXFLOAT:1Y,FIXFLOAT:10Y,FIXFLOAT:12Y,FIXFLOAT:15Y,FIXFLOAT:18M,FIXFLOAT:2Y,FIXFLOAT:20Y,FIXFLOAT:3Y,FIXFLOAT:30Y,FIXFLOAT:4Y,FIXFLOAT:5Y,FIXFLOAT:7Y,DEPOSIT:1D,DEPOSIT:1M,DEPOSIT:3M,DEPOSIT:6M
27-Nov-1995,2.91,,,,,3.78,,4.13,,4.35,4.53,4.9,,,,
28-Nov-1995,3.14,,,,,3.78,,4.13,,4.33,4.5,4.85,,,,
29-Nov-1995,3.1,,,,,3.9,,4.25,,4.47,4.65,5.02,,,,
30-Nov-1995,3.06,,,,,3.82,,4.17,,4.39,4.57,4.94,,,,
1-Dec-1995,3.02,,,,,3.77,,4.12,,4.34,4.52,4.89,,,,
4-Dec-1995,3.01,,,,,3.76,,4.06,,4.33,4.48,4.8,,,,
5-Dec-1995,3.01,,,,,3.74,,4.04,,4.27,4.49,4.94,,,,
6-Dec-1995,2.92,,,,,3.78,,4.08,,4.28,4.48,4.85,,,,
7-Dec-1995,2.92,,,,,3.73,,4.05,,4.25,4.48,4.9,,,,
8-Dec-1995,2.97,,,,,3.7,,4.08,,4.28,4.48,4.85,,,,
11-Dec-1995,2.94,,,,,3.78,,4.1,,4.33,4.58,4.85,,,,
12-Dec-1995,2.93,,,,,3.73,,4.05,,4.25,4.53,4.85,,,,
13-Dec-1995,2.95,,,,,3.68,,4.05,,4.28,4.53,4.85,,,,
14-Dec-1995,2.97,,,,,3.7,,4.08,,4.3,4.55,4.88,,,,
15-Dec-1995,2.99,,,,,3.7,,4.08,,4.33,4.55,4.9,,,,
18-Dec-1995,2.99,,,,,3.68,,4.08,,4.33,4.55,4.9,,,,
19-Dec-1995,3.19,,,,,3.8,,4.15,,4.43,4.65,4.9,,,,
20-Dec-1995,3.03,,,,,3.86,,4.21,,4.49,4.71,4.9,,,,
21-Dec-1995,3.09,,,,,3.85,,4.18,,4.45,4.75,4.9,,,,
22-Dec-1995,3.02,,,,,3.85,,4.18,,4.45,4.75,4.9,,,,
26-Dec-1995,3.03,,,,,3.85,,4.18,,4.45,4.75,4.9,,,,
27-Dec-1995,2.99,,,,,3.85,,4.18,,4.45,4.75,4.9,,,,
28-Dec-1995,2.93,,,,,3.85,,4.18,,4.45,4.75,4.9,,,,
29-Dec-1995,2.89,,,,,3.85,,4.18,,4.45,4.75,4.9,,,,
2-Jan-1996,3.01,,,,,3.83,,4.15,,4.43,4.73,4.9,,,,
3-Jan-1996,2.91,,,,,3.8,,4.1,,4.4,4.73,4.9,,,,
4-Jan-1996,2.87,,,,,3.78,,4.1,,4.43,4.7,4.9,,,,
5-Jan-1996,2.94,,,,,3.7,,4.1,,4.35,4.65,4.9,,,,
8-Jan-1996,2.88,,,,,3.78,,4.15,,4.35,4.63,4.9,,,,
9-Jan-1996,3,,,,,3.65,,4,,4.3,4.55,4.9,,,,
10-Jan-1996,3,,,,,3.65,,4,,4.3,4.55,4.9,,,,
11-Jan-1996,3.09,,,,,3.65,,4,,4.3,4.5,4.9,,,,
12-Jan-1996,3.07,,,,,3.7,,4,,4.3,4.55,4.9,,,,
15-Jan-1996,3.08,,,,,3.63,,4,,4.3,4.55,4.9,,,,
16-Jan-1996,3.05,,,,,3.6,,3.95,,4.25,4.5,4.9,,,,
17-Jan-1996,3.04,,,,,3.8,,4.03,,4.33,4.6,4.9,,,,
18-Jan-1996,2.98,,,,,3.63,,3.98,,4.33,4.6,4.9,,,,
19-Jan-1996,2.88,,,,,3.65,,3.98,,4.33,4.6,4.9,,,,
22-Jan-1996,2.93,,,,,3.65,,3.98,,4.33,4.6,4.9,,,,
23-Jan-1996,3,,,,,3.75,,4.03,,4.33,4.6,4.9,,,,
24-Jan-1996,2.94,,,,,3.63,,3.98,,4.3,4.63,4.9,,,,
25-Jan-1996,2.94,,,,,3.63,,3.98,,4.3,4.63,4.9,,,,
26-Jan-1996,2.97,,,,,3.58,,4,,4.3,4.6,4.9,,,,
29-Jan-1996,2.99,,,,,3.49,,3.89,,4.18,4.43,4.9,,,,
30-Jan-1996,3.01,,,,,3.5,,3.93,,4.15,4.48,4.9,,,,
31-Jan-1996,2.96,,,,,3.53,,3.94,,4.15,4.52,4.9,,,,
1-Feb-1996,2.86,,,,,3.5,,3.92,,4.19,4.48,4.9,,,,
2-Feb-1996,2.87,,,,,3.5,,3.88,,4.18,4.48,4.9,,,,
5-Feb-1996,2.84,,,,,3.48,,3.86,,4.15,4.48,4.9,,,,
6-Feb-1996,2.84,,,,,3.44,,3.83,,4.13,4.45,4.9,,,,
7-Feb-1996,2.78,,,,,3.44,,3.83,,4.13,4.45,4.9,,,,
8-Feb-1996,2.75,,,,,3.35,,3.73,,4.03,4.31,4.9,,,,
9-Feb-1996,2.72,,,,,3.35,,3.76,,4.06,4.38,4.9,,,,
12-Feb-1996,2.71,,,,,3.38,,3.74,,4.08,4.4,4.9,,,,
13-Feb-1996,2.68,,,,,3.34,,3.7,,4.04,4.33,4.9,,,,
14-Feb-1996,2.65,,,,,3.45,,3.68,,4.03,4.33,4.9,,,,
15-Feb-1996,2.77,,,,,3.4,,3.78,,4.05,4.38,4.9,,,,
16-Feb-1996,2.76,,,,,3.36,,3.7,,4.04,4.31,4.9,,,,
22-Feb-1996,3.01,,,,,3.39,,3.73,,4.06,4.34,4.9,,,,
23-Feb-1996,2.82,,,,,3.38,,3.7,,4.03,4.35,4.9,,,,
26-Feb-1996,2.83,,,,,3.39,,3.73,,4.05,4.38,4.9,,,,
27-Feb-1996,2.85,,,,,3.36,,3.74,,4.05,4.38,4.9,,,,
28-Feb-1996,2.96,,,,,3.35,,3.7,,4.05,4.35,4.9,,,,
29-Feb-1996,3.02,,,,,3.35,,3.68,,4.05,4.38,4.9,,,,
1-Mar-1996,3,,,,,3.34,,3.69,,4.05,4.36,4.9,,,,
4-Mar-1996,2.9,,,,,3.28,,3.63,,4,4.31,4.9,,,,
5-Mar-1996,2.85,,,,,3.28,,3.63,,4,4.32,4.9,,,,
6-Mar-1996,2.93,,,,,3.24,,3.63,,3.95,4.29,4.9,,,,
7-Mar-1996,2.96,,,,,3.32,,3.68,,4,4.34,4.9,,,,
8-Mar-1996,2.94,,,,,3.25,,3.685,,4,4.28,,,,,
11-Mar-1996,3.06,,,,,3.24,,3.62,,3.95,4.25,4.9,,,,
12-Mar-1996,3.04,,,,,3.24,,3.62,,3.95,4.26,4.9,,,,
13-Mar-1996,3.02,,,,,3.23,,3.58,,3.91,4.19,4.9,,,,
14-Mar-1996,3.01,,,,,3.3,,3.69,,4,4.33,,,,,
15-Mar-1996,3.04,,,,,3.33,,3.63,,3.98,4.25,,,,,
18-Mar-1996,3.13,,,,,3.33,,3.63,,3.98,4.25,,,,,
19-Mar-1996,3.11,,,,,3.35,,3.7,,4.05,4.35,,,,,
20-Mar-1996,3.14,,,,,3.35,,3.7,,4.05,4.35,,,,,
21-Mar-1996,3.02,,,,,3.35,,3.7,,4.05,4.35,,,,,
22-Mar-1996,3.03,,,,,3.35,,3.7,,4.05,4.35,,,,,
25-Mar-1996,3.01,,,,,3.35,,3.7,,4.05,4.35,,,,,
26-Mar-1996,2.94,,,,,3.35,,3.7,,4.05,4.35,,,,,
27-Mar-1996,2.97,,,,,3.35,,3.7,,4.05,4.35,,,,,
28-Mar-1996,3.04,,,,,3.35,,3.7,,4,4.3,,,,,
29-Mar-1996,3.01,,,,,3.35,,3.7,,4,4.45,,,,,
1-Apr-1996,2.86,,,,,3.35,,3.7,,3.85,4.325,,,,,
2-Apr-1996,2.92,,,,,3.35,,3.7,,4,4.325,,,,,
3-Apr-1996,2.94,,,,,3.35,,3.7,,4,4.325,,,,,
4-Apr-1996,2.94,,,,,3.3,,3.65,,3.975,4.275,,,,,
8-Apr-1996,3.13,,,,,3.3,,3.65,,3.975,4.275,,,,,
9-Apr-1996,3.06,,,,,3.35,,3.7,,3.975,4.275,,,,,
10-Apr-1996,3.05,,,,,3.35,,3.7,,3.975,4.275,,,,,
11-Apr-1996,3.12,,,,3.22,3.35,,3.7,,3.975,4.275,4.4,,,,
12-Apr-1996,3.09,,,,3.23,3.35,,3.7,,3.975,4.275,4.35,,,,
15-Apr-1996,3.06,,,,3.18,3.3,,3.7,,3.975,4.275,4.375,,,,
16-Apr-1996,3.02,,,,3.16,3.3,,3.7,,3.975,4.275,4.5,,,,
17-Apr-1996,3.02,,,,3.21,3.3,,3.7,,3.975,4.275,4.525,,,,
18-Apr-1996,3.01,,,,3.16,3.3,,3.675,,3.975,4.275,4.55,,,,
19-Apr-1996,2.98,,,,3.14,3.3,,3.675,,3.975,4.275,4.4,,,,
22-Apr-1996,2.97,,,,3.13,3.3,,3.675,,3.975,4.275,4.525,,,,
23-Apr-1996,2.96,,,,3.13,3.3,,3.675,,3.975,4.275,4.375,,,,
24-Apr-1996,3.02,,,,3.16,3.3,,3.675,,3.975,4.275,4.4,,,,
25-Apr-1996,3.08,,,,3.19,3.3,,3.675,,3.975,4.275,4.4,,,,
26-Apr-1996,3.06,,,,3.18,3.3,,3.675,,3.975,4.275,4.45,,,,
30-Apr-1996,3.08,,,,3.19,3.3,,3.675,,3.975,4.275,4.425,,,,
2-May-1996,3.12,,,,3.21,3.3,,3.675,,3.975,4.275,4.4,,,,
3-May-1996,3.21,,,,3.25,3.3,,3.675,,3.975,4.275,4.5,,,,
6-May-1996,3.17,,,,3.235,3.3,,3.675,,3.975,4.275,4.5,,,,
7-May-1996,3.1,,,,3.2,3.3,,3.675,,3.975,4.275,4.45,,,,
8-May-1996,3.15,,,,3.22,3.3,,3.675,,3.975,4.275,4.5,,,,
9-May-1996,3.08,,,,3.19,3.2375,,3.64,,3.95,4.24,4.4,,,,
10-May-1996,3.11,,,,3.175,3.24,,3.64,,3.95,4.24,4.5,,,,
13-May-1996,3.02,,,,3.135,3.24,,3.64,,3.95,4.24,4.5,,,,
14-May-1996,3.04,,,,3.14,3.24,,3.64,,3.95,4.24,4.375,,,,
15-May-1996,3.04,,,,3.115,3.24,,3.625,,3.95,4.225,4.375,,,,
16-May-1996,3.07,,,,3.16,3.25,,3.635,,3.965,4.25,4.4,,,,
17-May-1996,3.1,,,,3.17,3.25,,3.635,,3.965,4.25,4.4,,,,
20-May-1996,3.06,,,,3.15,3.25,,3.635,,3.965,4.25,4.4,,,,
21-May-1996,2.98,,,,3.12,3.25,,3.635,,3.95,4.24,4.65,,,,
22-May-1996,3.03,,,,3.155,3.275,,3.6,,3.95,4.225,4.65,,,,
23-May-1996,2.98,,,,3.13,3.275,,3.6,,3.95,4.225,4.65,,,,
24-May-1996,3.05,,,,3.18,3.29,,3.625,,3.94,4.225,4.65,,,,
27-May-1996,3.03,,,,3.155,3.275,,3.64,,3.95,4.24,4.5,,,,
28-May-1996,3.03,,,,3.155,3.275,,3.64,,3.95,4.24,4.65,,,,
29-May-1996,3.1,,,,3.185,3.275,,3.63,,3.955,4.25,4.65,,,,
30-May-1996,3.17,,,,3.225,3.275,,3.63,,3.955,4.25,4.475,,,,
3-Jun-1996,3.155,,,,3.215,3.275,,3.63,,3.955,4.25,4.65,,,,
4-Jun-1996,3.245,,,,3.335,3.425,,3.65,,3.9,4.225,4.65,,,,
5-Jun-1996,3.275,,,,3.385,3.5,,3.7,,3.9,4.225,4.475,,,,
6-Jun-1996,3.225,,,,3.36,3.495,,3.73,,4.015,4.355,4.65,,,,
7-Jun-1996,3.255,,,,3.43,3.6,,3.79,,4.115,4.5,4.8,,,,
10-Jun-1996,3.445,,,,3.575,3.7,,3.875,,4.2,4.6,4.8,,,,
11-Jun-1996,3.575,,,,3.6,3.625,,3.855,,4.14,4.415,4.7,,,,
12-Jun-1996,3.51,,,,3.57,3.625,,3.825,,4.175,4.45,4.65,,,,
13-Jun-1996,3.52,,,,3.565,3.615,,3.84,,4.14,4.39,4.55,,,,
14-Jun-1996,3.475,,,,3.56,3.65,,3.93,,4.13,4.45,4.65,,,,
17-Jun-1996,3.445,,,,3.545,3.65,,3.93,,4.13,4.45,4.65,,,,
18-Jun-1996,3.435,,,,3.54,3.64,,3.93,,4.125,4.465,4.7,,,,
19-Jun-1996,3.45,,,,3.545,3.64,,3.92,,4.155,4.465,4.7,,,,
20-Jun-1996,3.46,,,,3.54,3.63,,3.83,,4.05,4.45,4.65,,,,
21-Jun-1996,3.475,,,,3.59,3.7,,3.85,,4.05,4.45,4.7,,,,
24-Jun-1996,3.455,,,,3.58,3.7,,3.95,,4.2,4.4,4.7,,,,
25-Jun-1996,3.485,,,,3.58,3.68,,3.93,,4.18,4.4,4.7,,,,
26-Jun-1996,3.455,,,,3.685,3.7,,3.95,,4.18,4.455,4.6,,,,
27-Jun-1996,3.435,,,,3.565,3.7,,3.93,,4.2,4.465,4.675,,,,
28-Jun-1996,3.39,,,,3.55,3.7,,3.93,,4.2,4.465,4.65,,,,
1-Jul-1996,3.375,,,,3.54,3.7,,3.96,,4.17,4.4,4.6,,,,
2-Jul-1996,3.425,,,,3.565,3.7,,3.95,,4.19,4.425,4.55,,,,
3-Jul-1996,3.53,,,,3.65,3.75,,4.025,,4.2,4.45,4.625,,,,
4-Jul-1996,3.65,,,,3.7,3.75,,4.025,,4.2,4.45,4.675,,,,
5-Jul-1996,3.825,,,,3.875,3.93,,4.2,,4.45,4.65,4.95,,,,
8-Jul-1996,4.055,,,,4.1,4.1,,4.325,,4.5,4.705,4.775,,,,
9-Jul-1996,3.825,,,,4.01,4.2,,4.37,,4.6,4.8,4.85,,,,
10-Jul-1996,3.83,,,,4.01,4.2,,4.37,,4.6,4.8,5.45,,,,
11-Jul-1996,3.825,,,,4.01,4.2,,4.35,,4.55,4.75,4.9,,,,
12-Jul-1996,3.865,,,,4.035,4.2,,4.35,,4.55,4.75,4.95,,,,
15-Jul-1996,3.95,,,,4.07,4.2,,4.35,,4.55,4.75,4.95,,,,
16-Jul-1996,4.375,,,,4.41,4.45,,4.55,,4.75,4.95,5.125,,,,
17-Jul-1996,4.235,,,,4.34,4.45,,4.725,,4.875,5,5.15,,,,
18-Jul-1996,4.36,,,,4.425,4.49,,4.68,,4.85,5.005,5.15,,,,
19-Jul-1996,4.15,,,,4.36,4.565,,4.705,,4.9,5.055,5.255,,,,
22-Jul-1996,4.25,,,,4.43,4.6,,4.75,,4.95,5.1,5.35,,,,
23-Jul-1996,4.155,,,,4.305,4.45,,4.625,,4.775,4.9,5.025,,,,
24-Jul-1996,4.165,,,,4.295,4.43,,4.58,,4.765,4.89,5.05,,,,
25-Jul-1996,4.26,,,,4.355,4.45,,4.645,,4.79,4.925,5.05,,,,
26-Jul-1996,4.25,,,,4.345,4.45,,4.64,,4.79,4.905,5.15,,,,
29-Jul-1996,4.195,,,,4.295,4.4,,4.65,,4.8,4.9,5.1,,,,
30-Jul-1996,4.235,,,,4.33,4.42,,4.6,,4.8,4.85,5.1,,,,
31-Jul-1996,4.205,,,,4.33,4.45,,4.64,,4.8,4.9,5.05,,,,
1-Aug-1996,4.125,,,,4.235,4.35,,4.525,,4.7,4.825,5,,,,
2-Aug-1996,4.095,,,,4.22,4.35,,4.525,,4.7,4.825,5.1,,,,
5-Aug-1996,3.945,,,,4.12,4.3,,4.5,,4.65,4.75,5,,,,
6-Aug-1996,3.945,,,,4.095,4.25,,4.4,,4.65,4.8,5,,,,
7-Aug-1996,3.93,,,,4.09,4.25,,4.4,,4.65,4.8,5,,,,
8-Aug-1996,3.825,,,,4.06,4.25,,4.4,,4.65,4.75,5,,,,
12-Aug-1996,3.825,,,,4.04,4.25,,4.4,,4.65,4.75,5,,,,
13-Aug-1996,3.815,,,,4.03,4.25,,4.4,,4.65,4.75,5,,,,
14-Aug-1996,3.925,,,,4.085,4.25,,4.4,,4.65,4.75,5,,,,
15-Aug-1996,3.865,,,,4.055,4.25,,4.4,,4.65,4.75,5,,,,
16-Aug-1996,3.855,,,,4.0825,4.25,,4.4,,4.65,4.75,5,,,,
19-Aug-1996,3.815,,,,4.085,4.2,,4.37,,4.64,4.75,5,,,,
20-Aug-1996,4.025,,,,4.11,4.2,,4.37,,4.64,4.75,5,,,,
21-Aug-1996,4.015,,,,4.11,4.2,,4.35,,4.6,4.75,5,,,,
22-Aug-1996,3.995,,,,4.095,4.2,,4.35,,4.575,4.75,5,,,,
23-Aug-1996,4.015,,,,4.105,4.2,,4.35,,4.575,4.75,5,,,,
26-Aug-1996,4.075,,,,4.14,4.2,,4.35,,4.6,4.75,5,,,,
27-Aug-1996,4.085,,,,4.145,4.2,,4.35,,4.575,4.75,5,,,,
28-Aug-1996,4.095,,,,4.17,4.25,,4.4,,4.625,4.8,5,,,,
29-Aug-1996,4.045,,,,4.145,4.25,,4.4,,4.625,4.8,5,,,,
30-Aug-1996,4.105,,,,4.175,4.25,,4.4,,4.625,4.8,5,,,,
2-Sep-1996,4.165,,,,4.235,4.3,,4.4,,4.625,4.8,5,,,,
3-Sep-1996,4.235,,,,4.265,4.3,,4.4,,4.625,4.8,5,,,,
4-Sep-1996,4.12,,,,4.205,4.3,,4.4,,4.625,4.8,5,,,,
5-Sep-1996,4.11,,,,4.2,4.3,,4.4,,4.625,4.8,5,,,,
6-Sep-1996,4.05,,,,4.2,4.3,,4.4,,4.625,4.8,5,,,,
9-Sep-1996,3.9,,,,4.1,4.25,,4.4,,4.65,4.75,5,,,,
10-Sep-1996,3.85,,,,4.125,4.25,,4.4,,4.65,4.75,5,,,,
11-Sep-1996,3.925,,,,4.065,4.25,,4.4,,4.65,4.75,5,,,,
12-Sep-1996,3.975,,,,4.12,4.25,,4.4,,4.65,4.75,5,,,,
13-Sep-1996,3.86,,,,3.55,4.25,,4.4,,4.65,4.75,5,,,,
16-Sep-1996,3.675,,,,3.915,4.15,,4.3,,4.55,4.75,5,,,,
17-Sep-1996,3.69,,,,3.895,4.1,,4.25,,4.52,4.75,5,,,,
18-Sep-1996,3.84,,,,3.975,4.1,,4.25,,4.52,4.75,5,,,,
19-Sep-1996,3.82,,,,3.95,4.1,,4.25,,4.52,4.75,5,,,,
20-Sep-1996,3.875,,,,3.985,4.1,,4.25,,4.52,4.75,5,,,,
23-Sep-1996,3.865,,,,3.985,4.1,,4.25,,4.52,4.75,5,,,,
24-Sep-1996,3.83,,,,3.97,4.1,,4.25,,4.52,4.75,5,,,,
25-Sep-1996,3.79,,,,3.95,4.1,,4.25,,4.52,4.75,5,,,,
26-Sep-1996,3.805,,,,3.95,4.1,,4.25,,4.52,4.75,5,,,,
27-Sep-1996,3.73,,,,3.915,4.1,,4.25,,4.52,4.75,5,,,,
30-Sep-1996,3.71,,,,3.905,4.1,,4.25,,4.52,4.75,5,,,,
1-Oct-1996,3.71,,,,3.93,4.1,,4.25,,4.52,4.75,5,,,,
2-Oct-1996,3.69,,,,3.895,4.1,,4.25,,4.52,4.75,5,,,,
3-Oct-1996,3.64,,,,3.875,4.1,,4.25,,4.52,4.75,5,,,,
4-Oct-1996,3.695,,,,3.89,4.1,,4.25,,4.52,4.75,5,,,,
7-Oct-1996,3.6,,,,3.855,4.1,,4.25,,4.52,4.75,5,,,,
8-Oct-1996,3.72,,,,3.915,4.1,,4.25,,4.52,4.75,5,,,,
9-Oct-1996,3.69,,,,3.895,4.1,,4.25,,4.52,4.75,5,,,,
10-Oct-1996,3.705,,,,3.895,4.1,,4.25,,4.52,4.75,5,,,,
11-Oct-1996,3.825,,,,3.965,4.1,,4.25,,4.52,4.75,5,,,,
14-Oct-1996,3.725,,,,3.885,4.1,,4.25,,4.52,4.75,5,,,,
15-Oct-1996,3.735,,,,3.915,4.1,,4.25,,4.52,4.75,5,,,,
16-Oct-1996,4,,,,4.045,4.1,,4.25,,4.52,4.75,5,,,,
17-Oct-1996,3.915,,,,4.01,4.1,,4.25,,4.52,4.75,5,,,,
18-Oct-1996,3.9,,,,3.9975,4.1,,4.25,,4.52,4.75,5,,,,
21-Oct-1996,4.05,,,,4.1,4.15,,4.29,,4.55,4.75,5,,,,
22-Oct-1996,4.12,,,,4.135,4.15,,4.29,,4.55,4.75,5,,,,
23-Oct-1996,4.035,,,,4.1,4.15,,4.29,,4.55,4.75,5,,,,
24-Oct-1996,4.085,,,,4.115,4.15,,4.29,,4.55,4.75,5,,,,
25-Oct-1996,4.03,,,,4.09,4.15,,4.3,,4.55,4.75,5,,,,
28-Oct-1996,3.995,,,,4.095,4.2,,4.35,,4.57,4.75,5,,,,
29-Oct-1996,4.025,,,,4.105,4.2,,4.35,,4.57,4.75,5,,,,
30-Oct-1996,3.82,,,,3.98,4.15,,4.3,,4.55,4.75,5,,,,
31-Oct-1996,3.775,,,,3.915,4.05,,4.25,,4.5,4.75,5,,,,
1-Nov-1996,3.715,,,,3.88,4.05,,4.25,,4.5,4.75,5,,,,
4-Nov-1996,3.835,,,,3.445,4.05,,4.25,,4.5,4.75,5,,,,
5-Nov-1996,3.805,,,,3.93,4.05,,4.25,,4.5,4.75,5,,,,
6-Nov-1996,3.735,,,,3.89,4.05,,4.25,,4.5,4.75,5,,,,
7-Nov-1996,3.815,,,,3.435,4.05,,4.25,,4.5,4.75,5,,,,
8-Nov-1996,3.675,,,,3.815,3.95,,4.2,,4.48,4.75,5,,,,
12-Nov-1996,3.705,,,,3.83,3.95,,4.2,,4.48,4.75,5,,,,
13-Nov-1996,3.715,,,,3.855,4,,4.23,,4.5,4.75,5,,,,
14-Nov-1996,3.755,,,,3.88,4,,4.23,,4.5,4.75,5,,,,
15-Nov-1996,3.71,,,,3.85,4,,4.23,,4.5,4.75,5,,,,
18-Nov-1996,3.705,,,,3.85,4,,4.23,,4.5,4.75,5,,,,
19-Nov-1996,3.705,,,,3.85,4,,4.23,,4.5,4.75,5,,,,
20-Nov-1996,3.845,,,,3.92,4,,4.23,,4.5,4.75,5,,,,
21-Nov-1996,3.935,,,,3.965,4,,4.23,,4.5,4.75,5,,,,
22-Nov-1996,3.905,,,,3.955,4,,4.25,,4.52,4.77,5.025,,,,
25-Nov-1996,3.915,,,,3.955,4,,4.25,,4.52,4.77,5.025,,,,
26-Nov-1996,3.925,,,,3.985,4.05,,4.27,,4.52,4.77,5.025,,,,
27-Nov-1996,3.925,,,,3.985,4.05,,4.27,,4.52,4.77,5.025,,,,
28-Nov-1996,3.975,,,,4.03,4.1,,4.3,,4.53,4.77,5.025,,,,
29-Nov-1996,3.955,,,,4.03,4.1,,4.3,,4.53,4.77,5.025,,,,
2-Dec-1996,3.985,,,,4.04,4.1,,4.3,,4.53,4.77,5.025,,,,
3-Dec-1996,3.99,,,,4.045,4.1,,4.3,,4.53,4.77,5.025,,,,
4-Dec-1996,4.045,,,,4.095,4.15,,4.35,,4.55,4.8,5.025,,,,
5-Dec-1996,4.055,,,,4.1,4.15,,4.35,,4.55,4.8,5.025,,,,
6-Dec-1996,4.12,,,,4.135,4.15,,4.35,,4.55,4.8,5.025,,,,
9-Dec-1996,4.065,,,,4.105,4.15,,4.35,,4.55,4.8,5.025,,,,
10-Dec-1996,3.995,,,,4.075,4.15,,4.35,,4.55,4.8,5.025,,,,
11-Dec-1996,3.88,,,,4.03,4.15,,4.35,,4.55,4.8,5.025,,,,
12-Dec-1996,3.87,,,,3.98,4.1,,4.32,,4.55,4.8,5.025,,,,
13-Dec-1996,3.905,,,,4,4.1,,4.32,,4.55,4.8,5.025,,,,
16-Dec-1996,3.895,,,,3.995,4.1,,4.32,,4.55,4.8,5.025,,,,
17-Dec-1996,3.9,,,,4,4.1,,4.32,,4.55,4.8,5.025,,,,
18-Dec-1996,3.935,,,,4.02,4.1,,4.32,,4.55,4.8,5.025,,,,
19-Dec-1996,3.97,,,,4.035,4.1,,4.32,,4.55,4.8,5.025,,,,
20-Dec-1996,3.98,,,,4.04,4.1,,4.32,,4.55,4.8,5.025,,,,
23-Dec-1996,3.95,,,,4.025,4.1,,4.32,,4.55,4.8,5.025,,,,
24-Dec-1996,3.95,,,,4.025,4.1,,4.32,,4.55,4.8,5.025,,,,
26-Dec-1996,3.845,,,,3.97,4.1,,4.32,,4.55,4.8,5.025,,,,
27-Dec-1996,3.785,,,,3.895,4.1,,4.32,,4.55,4.8,5.025,,,,
30-Dec-1996,3.895,,,,3.995,4.1,,4.32,,4.5,4.75,5.025,,,,
31-Dec-1996,3.9,,,,4,4.1,,4.32,,4.5,4.75,5.025,,,,
3-Jan-1997,4.015,,,,4.055,4.1,,4.32,,4.5,4.75,5.025,,,,
6-Jan-1997,4.085,,,,4.07,4.05,,4.3,,4.5,4.75,5.025,,,,
7-Jan-1997,4.065,,,,4.055,4.05,,4.3,,4.5,4.75,5.025,,,,
8-Jan-1997,4.095,,,,4.07,4.05,,4.3,,4.5,4.75,5.025,,,,
9-Jan-1997,4.025,,,,4.04,4.05,,4.3,,4.5,4.75,5.025,,,,
10-Jan-1997,3.935,,,,3.99,4.05,,4.3,,4.5,4.75,5.025,,,,
13-Jan-1997,3.965,,,,4.01,4.05,,4.3,,4.5,4.75,5.025,,,,
14-Jan-1997,3.825,,,,3.97,4,,4.27,,4.5,4.75,5.025,,,,
16-Jan-1997,3.775,,,,3.865,3.95,,4.15,,4.4,4.55,4.95,,,,
17-Jan-1997,3.725,,,,3.84,3.95,,4.15,,4.4,4.55,4.95,,,,
20-Jan-1997,3.725,,,,3.835,3.95,,4.15,,4.4,4.55,4.95,,,,
21-Jan-1997,3.8,,,,3.87,3.95,,4.15,,4.3,4.55,4.8,,,,
22-Jan-1997,3.75,,,,3.85,3.95,,4.15,,4.35,4.5,4.8,,,,
23-Jan-1997,3.75,,,,3.85,3.95,,4.15,,4.35,4.5,4.8,,,,
24-Jan-1997,3.75,,,,3.85,3.95,,4.15,,4.35,4.5,4.8,,,,
27-Jan-1997,3.7,,,,3.8,3.9,,4.12,,4.33,4.5,4.8,,,,
28-Jan-1997,3.7,,,,3.775,3.9,,4.12,,4.33,4.5,4.8,,,,
29-Jan-1997,3.6,,,,3.725,3.85,,4.1,,4.315,4.5,4.8,,,,
30-Jan-1997,3.4,,,,3.55,3.7,,3.97,,4.2,4.4,4.7,,,,
31-Jan-1997,3.4,,,,3.575,3.7,,3.97,,4.2,4.4,4.7,,,,
3-Feb-1997,3.45,,,,3.57,3.7,,3.97,,4.2,4.4,4.7,,,,
4-Feb-1997,3.45,,,,3.57,3.7,,3.97,,4.2,4.4,4.7,,,,
5-Feb-1997,3.45,,,,3.57,3.7,,3.985,,4.21,4.41,4.71,,,,
6-Feb-1997,3.35,,,,3.5,3.65,,3.95,,4.2,4.4,4.7,,,,
11-Feb-1997,3.3,,,,3.47,3.65,,3.95,,4.2,4.4,4.7,,,,
12-Feb-1997,3.325,,,,3.505,3.71,,4.025,,4.275,4.445,4.7,,,,
13-Feb-1997,3.425,,,,3.6,3.775,,4.025,,4.275,4.445,4.7,,,,
14-Feb-1997,3.4,,,,3.55,3.7,,4,,4.25,4.425,4.675,,,,
17-Feb-1997,3.4,,,,3.55,3.7,,4,,4.25,4.425,4.675,,,,
18-Feb-1997,3.5,,,,3.6,3.7,,4,,4.25,4.425,4.675,,,,
19-Feb-1997,3.45,,,,3.57,3.65,,3.95,,4.15,4.4,4.675,,,,
20-Feb-1997,3.5,,,,3.6,3.7,,3.95,,4.15,4.4,4.675,,,,
21-Feb-1997,3.5,,,,3.6,3.7,,3.95,,4.15,4.425,4.7,,,,
24-Feb-1997,3.5,,,,3.6,3.7,,3.95,,4.15,4.4,4.7,,,,
25-Feb-1997,3.5,,,,3.6,3.7,,3.95,,4.15,4.4,4.7,,,,
26-Feb-1997,3.5,,,,3.6,3.7,,3.95,,4.15,4.4,4.7,,,,
27-Feb-1997,3.6,,,,3.65,3.7,,3.95,,4.15,4.4,4.7,,,,
28-Feb-1997,3.6,,,,3.65,3.7,,3.95,,4.15,4.4,4.7,,,,
